Aachener Straße,StreetError
Pasewalker Straße_60_13127,ZeroSchoolsError
Pasewalker Straße_61_13127,ZeroSchoolsError
Pasewalker Straße_62_13127,ZeroSchoolsError
Pasewalker Straße_63_13127,ZeroSchoolsError
Pasewalker Straße_64_13127,ZeroSchoolsError
Pasewalker Straße_66_13127,ZeroSchoolsError
Pasewalker Straße_65_13127,ZeroSchoolsError
Pasewalker Straße_67_13127,ZeroSchoolsError
Pasewalker Straße_86_13127,ZeroSchoolsError
Pasewalker Straße_89_13127,ZeroSchoolsError
Pasewalker Straße_90_13127,ZeroSchoolsError
Pasewalker Straße_91_13127,ZeroSchoolsError
Pasewalker Straße_92_13127,ZeroSchoolsError
Pasewalker Straße_93_13127,ZeroSchoolsError
Pasewalker Straße_97_13127,ZeroSchoolsError
Pasewalker Straße_96_13127,ZeroSchoolsError
Pasewalker Straße_99_13127,ZeroSchoolsError
Pasewalker Straße_100_13127,ZeroSchoolsError
Pasewalker Straße_108_13127,ZeroSchoolsError
Pasewalker Straße_109_13127,ZeroSchoolsError
Pasewalker Straße_110_13127,ZeroSchoolsError
Pasewalker Straße_111_13127,ZeroSchoolsError
Pasewalker Straße_114_13127,ZeroSchoolsError
Pasewalker Straße_117_13127,ZeroSchoolsError
Pasewalker Straße_113_13127,ZeroSchoolsError
Pasewalker Straße_55_13127,ZeroSchoolsError
Perchtastraße_13_13089,StreetNoError
Perler Straße_12_13088,StreetNoError
Perler Straße_14_13088,StreetNoError
Pettenkoferstraße_2_10247,StreetNoError
Piesporter Straße_25_13088,StreetNoError
Piesporter Straße_26_13088,StreetNoError
Piesporter Straße_28_13088,StreetNoError
Pistoriusstraße_101_13086,StreetNoError
Planitzstraße_5_12621,ZeroSchoolsError
Planitzstraße_7_12621,ZeroSchoolsError
Planitzstraße_9_12621,ZeroSchoolsError
Planitzstraße_19_12621,ZeroSchoolsError
Planitzstraße_13_12621,ZeroSchoolsError
Planitzstraße_23_12621,ZeroSchoolsError
Planitzstraße_20_12621,ZeroSchoolsError
Planitzstraße_24_12621,ZeroSchoolsError
Planitzstraße_22_12621,ZeroSchoolsError
Planitzstraße_17_12621,ZeroSchoolsError
Planitzstraße_26_12621,ZeroSchoolsError
Planitzstraße_29_12621,ZeroSchoolsError
Planitzstraße_31_12621,ZeroSchoolsError
Planitzstraße_34_12621,ZeroSchoolsError
Planitzstraße_38_12621,ZeroSchoolsError
Planitzstraße_35_12621,ZeroSchoolsError
Planitzstraße_39_12621,ZeroSchoolsError
Planitzstraße_33_12621,ZeroSchoolsError
Platanenstraße_50_13156,StreetNoError
Pölitzer Straße_3_12621,ZeroSchoolsError
Pölitzer Straße_2_12621,ZeroSchoolsError
Pölitzer Straße_5_12621,ZeroSchoolsError
Pölitzer Straße_6_12621,ZeroSchoolsError
Pölitzer Straße_7_12621,ZeroSchoolsError
Pölitzer Straße_11_12621,ZeroSchoolsError
Pölitzer Straße_9_12621,ZeroSchoolsError
Pölitzer Straße_17_12621,ZeroSchoolsError
Pölitzer Straße_12_12621,ZeroSchoolsError
Pölitzer Straße_19_12621,ZeroSchoolsError
Pölitzer Straße_18_12621,ZeroSchoolsError
Pölitzer Straße_22_12621,ZeroSchoolsError
Pölitzer Straße_21_12621,ZeroSchoolsError
Pölitzer Straße_24_12621,ZeroSchoolsError
Pölitzer Straße_20_12621,ZeroSchoolsError
Pölitzer Straße_26_12621,ZeroSchoolsError
Pölitzer Straße_27_12621,ZeroSchoolsError
Pölitzer Straße_28_12621,ZeroSchoolsError
Pölitzer Straße_31_12621,ZeroSchoolsError
Pölitzer Straße_29_12621,ZeroSchoolsError
Pölitzer Straße_32_12621,ZeroSchoolsError
Pölitzer Straße_36_12621,ZeroSchoolsError
Pölitzer Straße_37_12621,ZeroSchoolsError
Pölitzer Straße_38_12621,ZeroSchoolsError
Pölitzer Straße_39_12621,ZeroSchoolsError
Prenzlauer Allee_27_10405,StreetNoError
Prenzlauer Allee_86_10405,StreetNoError
Pölitzer Straße_13_12621,ZeroSchoolsError
Prenzlauer Promenade_124_13189,ZeroSchoolsError
Prenzlauer Promenade_155_13189,StreetNoError
Prenzlauer Promenade_158_13189,StreetNoError
Prenzlauer Promenade_157_13189,StreetNoError
Prenzlauer Promenade_161_13189,StreetNoError
Prenzlauer Promenade_162_13189,StreetNoError
Prenzlauer Promenade_164_13189,StreetNoError
Prenzlauer Promenade_165_13189,StreetNoError
Prenzlauer Promenade_160_13189,StreetNoError
Priesterstege_5_13129,StreetNoError
Privatstraße 1_6_13053,ZeroSchoolsError
Privatstraße 1_10_13053,ZeroSchoolsError
Privatstraße 1_12_13053,ZeroSchoolsError
Privatstraße 1_14_13053,ZeroSchoolsError
Privatstraße 1_13_13053,ZeroSchoolsError
Privatstraße 1_15_13053,ZeroSchoolsError
Privatstraße 1_11_13053,ZeroSchoolsError
Privatstraße 1_16_13053,ZeroSchoolsError
Privatstraße 1_17_13053,ZeroSchoolsError
Privatstraße 1_18_13053,ZeroSchoolsError
Privatstraße 1_19_13053,ZeroSchoolsError
Privatstraße 1_20_13053,ZeroSchoolsError
Privatstraße 1_22_13053,ZeroSchoolsError
Privatstraße 1_26_13053,ZeroSchoolsError
Privatstraße 1_24_13053,ZeroSchoolsError
Puschkinallee_6_12435,StreetNoError
Simon-Bolivar-Straße_43_13055,StreetNoError
Simon-Bolivar-Straße_42_13055,StreetNoError
Rahnestraße_1_12621,ZeroSchoolsError
Rahnestraße_5_12621,ZeroSchoolsError
Rahnestraße_3_12621,ZeroSchoolsError
Rahnestraße_2_12621,ZeroSchoolsError
Rahnestraße_7_12621,ZeroSchoolsError
Rahnestraße_12_12621,ZeroSchoolsError
Rahnestraße_13_12621,ZeroSchoolsError
Rahnestraße_16_12621,ZeroSchoolsError
Rahnestraße_19_12621,ZeroSchoolsError
Rahnestraße_14_12621,ZeroSchoolsError
Rahnestraße_20_12621,ZeroSchoolsError
Rembrandtstraße_35_12623,StreetNoError
Ringstraße_1_12621,StreetNoError
Ringstraße_2_12621,ZeroSchoolsError
Ringstraße_3_12621,ZeroSchoolsError
Ringstraße_4_12621,ZeroSchoolsError
Ringstraße_5_12621,ZeroSchoolsError
Ringstraße_7_12621,ZeroSchoolsError
Rochowstraße_1_10245,StreetNoError
Roedernstraße_8_12623,StreetNoError
Roedernstraße_14_12459,StreetNoError
Roelckestraße_71_13088,StreetNoError
Rolandstraße_89_13156,StreetNoError
Rolandstraße_102_13156,StreetNoError
Rosenthaler Straße_1_13127,ZeroSchoolsError
Rosenthaler Straße_3_13127,ZeroSchoolsError
Rosenthaler Straße_2_13127,ZeroSchoolsError
Rosenthaler Straße_4_13127,ZeroSchoolsError
Rosenthaler Straße_5_13127,ZeroSchoolsError
Rosenthaler Straße_7_13127,ZeroSchoolsError
Rosenthaler Straße_8_13127,ZeroSchoolsError
Rosenthaler Straße_9_13127,ZeroSchoolsError
Rosenthaler Straße_10_13127,ZeroSchoolsError
Rosenthaler Straße_11_13127,ZeroSchoolsError
Rosenthaler Straße_12_13127,ZeroSchoolsError
Rosenthaler Straße_13_13127,ZeroSchoolsError
Rosenthaler Straße_14_13127,ZeroSchoolsError
Rosenthaler Straße_15_13127,ZeroSchoolsError
Rosenthaler Straße_21_13127,ZeroSchoolsError
Rosenthaler Straße_22_13127,ZeroSchoolsError
Rosenthaler Straße_16_13127,ZeroSchoolsError
Rosenthaler Straße_24_13127,ZeroSchoolsError
Rosenthaler Straße_23_13127,ZeroSchoolsError
Rosenthaler Straße_25_13127,ZeroSchoolsError
Rosenthaler Straße_27_13127,ZeroSchoolsError
Rosenthaler Straße_26_13127,ZeroSchoolsError
Rosenthaler Straße_36_13127,ZeroSchoolsError
Rosenthaler Weg_19_13127,StreetNoError
Rosestraße_2_12524,StreetNoError
Rosenthaler Weg_54_13127,ZeroSchoolsError
Rubensstraße_1_12623,StreetNoError
Rudelsburgstraße_1_13129,StreetNoError
Rüdigerstraße_19_10365,ZeroSchoolsError
Rudower Chaussee_32_12489,StreetNoError
Rügenwalder Weg_4_12621,ZeroSchoolsError
Rügenwalder Weg_6_12621,ZeroSchoolsError
Rügenwalder Weg_11_12621,ZeroSchoolsError
Rügenwalder Weg_12_12621,ZeroSchoolsError
Rügenwalder Weg_14_12621,ZeroSchoolsError
Rügenwalder Weg_15_12621,ZeroSchoolsError
Rügenwalder Weg_10_12621,ZeroSchoolsError
Rügenwalder Weg_17_12621,ZeroSchoolsError
Rügenwalder Weg_18_12621,ZeroSchoolsError
Rügenwalder Weg_16_12621,ZeroSchoolsError
Rügenwalder Weg_20_12621,ZeroSchoolsError
Rügenwalder Weg_22_12621,ZeroSchoolsError
Rügenwalder Weg_23_12621,ZeroSchoolsError
Rügenwalder Weg_24_12621,ZeroSchoolsError
Rügenwalder Weg_25_12621,ZeroSchoolsError
Rügenwalder Weg_27_12621,ZeroSchoolsError
Rügenwalder Weg_26_12621,ZeroSchoolsError
Rügenwalder Weg_28_12621,ZeroSchoolsError
Rügenwalder Weg_30_12621,ZeroSchoolsError
Rügenwalder Weg_32_12621,ZeroSchoolsError
Rügenwalder Weg_34_12621,ZeroSchoolsError
Rügenwalder Weg_29_12621,ZeroSchoolsError
Rügenwalder Weg_35_12621,ZeroSchoolsError
Rügenwalder Weg_36_12621,ZeroSchoolsError
Rügenwalder Weg_39_12621,ZeroSchoolsError
Rügenwalder Weg_37_12621,ZeroSchoolsError
Rügenwalder Weg_38_12621,ZeroSchoolsError
Rügenwalder Weg_41_12621,ZeroSchoolsError
Rügenwalder Weg_42_12621,ZeroSchoolsError
Rügenwalder Weg_44_12621,ZeroSchoolsError
Rügenwalder Weg_46_12621,ZeroSchoolsError
Rügenwalder Weg_45_12621,ZeroSchoolsError
Rügenwalder Weg_40_12621,ZeroSchoolsError
Rügenwalder Weg_52_12621,ZeroSchoolsError
Rügenwalder Weg_48_12621,ZeroSchoolsError
Ruhlsdorfer Straße_15_12623,StreetNoError
Rummelsburger Straße_15_10315,StreetNoError
Rummelsburger Straße_16_10315,StreetNoError
Rummelsburger Straße_23_10315,StreetNoError
Rummelsburger Straße_25_10315,StreetNoError
Rummelsburger Straße_27_10315,StreetNoError
Rummelsburger Straße_29_10315,StreetNoError
Rummelsburger Straße_31_10315,StreetNoError
Rummelsburger Straße_33_10315,StreetNoError
Rummelsburger Straße_35_10315,StreetNoError
Rummelsburger Straße_47_10315,StreetNoError
Rummelsburger Straße_49_10315,StreetNoError
Rummelsburger Straße_51_10315,StreetNoError
Rummelsburger Straße_53_10315,StreetNoError
Rummelsburger Straße_55_10315,StreetNoError
Rummelsburger Straße_57_10315,StreetNoError
Rummelsburger Straße_59_10315,StreetNoError
Rybniker Straße_15_13125,StreetNoError
Rykestraße_32_10405,StreetNoError
Sandbacher Weg_140_12526,StreetNoError
Sandbergstraße_11_13125,StreetNoError
Sandbergstraße_17_13125,StreetNoError
Sarner Weg_58_13089,StreetNoError
Scharrenstraße_16_10178,StreetNoError
Schmidtstraße_3_12621,ZeroSchoolsError
Schmidtstraße_8_12621,ZeroSchoolsError
Schmidtstraße_4_12621,ZeroSchoolsError
Schmidtstraße_5_12621,ZeroSchoolsError
Schmidtstraße_11_12621,ZeroSchoolsError
Schmidtstraße_14_12621,ZeroSchoolsError
Schmidtstraße_18_12621,ZeroSchoolsError
Schmidtstraße_16_12621,ZeroSchoolsError
Schmidtstraße_19_12621,ZeroSchoolsError
Schmidtstraße_17_12621,ZeroSchoolsError
Schmidtstraße_21_12621,ZeroSchoolsError
Schmidtstraße_20_12621,ZeroSchoolsError
Schmidtstraße_24_12621,ZeroSchoolsError
Schmidtstraße_23_12621,ZeroSchoolsError
Schmidtstraße_26_12621,ZeroSchoolsError
Schmidtstraße_25_12621,ZeroSchoolsError
Schmidtstraße_28_12621,ZeroSchoolsError
Schmidtstraße_29_12621,ZeroSchoolsError
Schnellerstraße_93_12439,StreetNoError
Schönblicker Straße_46_12589,ZeroSchoolsError
Schönefelder Chaussee_207_12524,ZeroSchoolsError
Schönerlinder Straße_39_13127,ZeroSchoolsError
Schönerlinder Weg_36_13125,StreetNoError
Schönerlinder Weg_78_13125,ZeroSchoolsError
Schönhauser Allee_39_10435,StreetNoError
Schönhauser Allee_29_10435,ZeroSchoolsError
Schönhauser Allee_46_10437,StreetNoError
Schönhauser Allee_139_10437,StreetNoError
Schönhauser Allee_167_10435,StreetNoError
Schönhauser Straße_28_13127,ZeroSchoolsError
Schönhauser Straße_56_13127,ZeroSchoolsError
Schönhauser Straße_62_13127,ZeroSchoolsError
Schönhauser Straße_77_13127,ZeroSchoolsError
Schönhauser Straße_78_13127,ZeroSchoolsError
Schönhauser Straße_79_13127,ZeroSchoolsError
Schönhauser Straße_82_13127,ZeroSchoolsError
Schönhauser Straße_80_13127,ZeroSchoolsError
Schönhauser Straße_83_13127,ZeroSchoolsError
Schönhauser Straße_84_13127,ZeroSchoolsError
Schönhauser Straße_86_13127,ZeroSchoolsError
Schönhauser Straße_90_13127,ZeroSchoolsError
Schönhauser Straße_91_13127,ZeroSchoolsError
Schönhauser Straße_89_13127,ZeroSchoolsError
Schönhauser Straße_88_13127,ZeroSchoolsError
Schönhauser Straße_93_13127,ZeroSchoolsError
Schönhauser Straße_92_13127,ZeroSchoolsError
Schönhauser Straße_85_13127,ZeroSchoolsError
Schönhauser Straße_94_13127,ZeroSchoolsError
Schönhauser Straße_95_13127,ZeroSchoolsError
Schönhauser Straße_97_13127,ZeroSchoolsError
Schönhauser Straße_98_13127,ZeroSchoolsError
Schönhauser Straße_99_13127,ZeroSchoolsError
Schönhauser Straße_100_13127,ZeroSchoolsError
Schönhauser Straße_101_13127,ZeroSchoolsError
Schönhauser Straße_102_13127,ZeroSchoolsError
Schönhauser Straße_103_13127,ZeroSchoolsError
Schönhauser Straße_105_13127,ZeroSchoolsError
Schönhauser Straße_108_13127,ZeroSchoolsError
Schönhauser Straße_104_13127,ZeroSchoolsError
Schönhauser Straße_106_13127,ZeroSchoolsError
Schönhauser Straße_110_13127,ZeroSchoolsError
Schönhauser Straße_111_13127,ZeroSchoolsError
Schönhauser Straße_112_13127,ZeroSchoolsError
Schönhauser Straße_115_13127,ZeroSchoolsError
Schönhauser Straße_114_13127,ZeroSchoolsError
Schönhauser Straße_116_13127,ZeroSchoolsError
Schönhauser Straße_117_13127,ZeroSchoolsError
Schönhauser Straße_118_13127,ZeroSchoolsError
Schönhauser Straße_121_13127,ZeroSchoolsError
Schönhauser Straße_120_13127,ZeroSchoolsError
Schönhauser Straße_122_13127,ZeroSchoolsError
Schönhauser Straße_123_13127,ZeroSchoolsError
Schönhauser Straße_125_13127,ZeroSchoolsError
Schönhauser Straße_12_13158,StreetNoError
Schönhauser Straße_68_13158,StreetNoError
Schönherrstraße_4_12621,StreetNoError
Schönhauser Straße_126_13127,ZeroSchoolsError
Schräger Weg_11_13125,ZeroSchoolsError
Schräger Weg_33_13125,StreetNoError
Schräger Weg_32_13125,StreetNoError
Schräger Weg_44_13125,StreetNoError
Schumannstraße_14_10117,StreetNoError
Siegfriedstraße_8_13156,StreetNoError
Siegfriedstraße_9_13156,StreetNoError
Sigridstraße_5_10407,StreetNoError
Sigurdstraße_21_13089,StreetNoError
Sigurdstraße_27_13089,StreetNoError
Simplonstraße_40_10245,StreetNoError
Solonplatz_2_13088,ZeroSchoolsError
Sonnenblumensteig_25_13159,ZeroSchoolsError
Sophienstraße_23_10317,ZeroSchoolsError
Spinatweg_7_12689,ZeroSchoolsError
Spinolastraße_13_13125,StreetNoError
Spinolastraße_17_13125,StreetNoError
Spinolastraße_22_13125,StreetNoError
Spinolastraße_26_13125,ZeroSchoolsError
Stargarder Straße_25_10437,ZeroSchoolsError
Stargarder Straße_28_10437,ZeroSchoolsError
Steengravenweg_15_10407,ZeroSchoolsError
Steffelbauerstraße_7_12459,ZeroSchoolsError
Steffelbauerstraße_3_12459,ZeroSchoolsError
Steffelbauerstraße_10_12459,ZeroSchoolsError
Stepenitzer Weg_3_12621,ZeroSchoolsError
Stepenitzer Weg_6_12621,ZeroSchoolsError
Stepenitzer Weg_7_12621,ZeroSchoolsError
Stepenitzer Weg_10_12621,ZeroSchoolsError
Stepenitzer Weg_8_12621,ZeroSchoolsError
Stepenitzer Weg_12_12621,ZeroSchoolsError
Stepenitzer Weg_13_12621,ZeroSchoolsError
Stepenitzer Weg_14_12621,ZeroSchoolsError
Stepenitzer Weg_15_12621,ZeroSchoolsError
Stepenitzer Weg_19_12621,ZeroSchoolsError
Stepenitzer Weg_17_12621,ZeroSchoolsError
Stepenitzer Weg_20_12621,ZeroSchoolsError
Stepenitzer Weg_25_12621,ZeroSchoolsError
Stepenitzer Weg_29_12621,ZeroSchoolsError
Stepenitzer Weg_24_12621,ZeroSchoolsError
Stepenitzer Weg_26_12621,ZeroSchoolsError
Stepenitzer Weg_28_12621,ZeroSchoolsError
Stepenitzer Weg_30_12621,ZeroSchoolsError
Stepenitzer Weg_35_12621,ZeroSchoolsError
Stepenitzer Weg_32_12621,ZeroSchoolsError
Stepenitzer Weg_38_12621,ZeroSchoolsError
Stepenitzer Weg_40_12621,ZeroSchoolsError
Stepenitzer Weg_43_12621,ZeroSchoolsError
Stepenitzer Weg_39_12621,ZeroSchoolsError
Stepenitzer Weg_37_12621,ZeroSchoolsError
Stepenitzer Weg_42_12621,ZeroSchoolsError
Stepenitzer Weg_44_12621,ZeroSchoolsError
Stepenitzer Weg_46_12621,ZeroSchoolsError
Stepenitzer Weg_45_12621,ZeroSchoolsError
Stepenitzer Weg_47_12621,ZeroSchoolsError
Stepenitzer Weg_49_12621,ZeroSchoolsError
Stepenitzer Weg_51_12621,ZeroSchoolsError
Stepenitzer Weg_53_12621,ZeroSchoolsError
Stepenitzer Weg_56_12621,ZeroSchoolsError
Stepenitzer Weg_52_12621,ZeroSchoolsError
Sterndamm_86_12487,StreetNoError
Stepenitzer Weg_1_12621,ZeroSchoolsError
Stepenitzer Weg_48_12621,ZeroSchoolsError
Stille Straße_7_13156,StreetNoError
Stöwestraße_1_12621,ZeroSchoolsError
Stöwestraße_4_12621,ZeroSchoolsError
Stöwestraße_5_12621,ZeroSchoolsError
Stöwestraße_8_12621,ZeroSchoolsError
Stöwestraße_12_12621,ZeroSchoolsError
Stöwestraße_2_12621,ZeroSchoolsError
Stöwestraße_13_12621,ZeroSchoolsError
Stöwestraße_10_12621,ZeroSchoolsError
Stöwestraße_17_12621,ZeroSchoolsError
Stöwestraße_14_12621,ZeroSchoolsError
Stöwestraße_20_12621,ZeroSchoolsError
Stöwestraße_22_12621,ZeroSchoolsError
Stöwestraße_23_12621,ZeroSchoolsError
Stöwestraße_25_12621,ZeroSchoolsError
Stöwestraße_24_12621,ZeroSchoolsError
Stöwestraße_28_12621,ZeroSchoolsError
Stralauer Allee_22_10245,StreetNoError
Stöwestraße_31_12621,ZeroSchoolsError
Stöwestraße_30_12621,ZeroSchoolsError
Stöwestraße_32_12621,ZeroSchoolsError
Stralauer Allee_23_10245,StreetNoError
Stralauer Allee_35_10245,StreetNoError
Straße 1_1_13089,ZeroSchoolsError
Straße 1_4_13089,ZeroSchoolsError
Straße 1_12_13089,ZeroSchoolsError
Straße 1_15_13089,ZeroSchoolsError
Straße 1_13_13089,ZeroSchoolsError
Straße 1_14_13089,ZeroSchoolsError
Straße 1_3_13089,ZeroSchoolsError
Straße 1_10_13089,ZeroSchoolsError
Straße 1_1_13059,ZeroSchoolsError
Straße 1_17_13089,ZeroSchoolsError
Straße 1_2_13059,ZeroSchoolsError
Straße 1_18_13089,ZeroSchoolsError
Straße 1_8_13059,ZeroSchoolsError
Straße 1_12_13059,ZeroSchoolsError
Straße 1_35_13059,ZeroSchoolsError
Straße 3_5_13089,ZeroSchoolsError
Straße 3_6_13089,ZeroSchoolsError
Straße 3_7_13089,ZeroSchoolsError
Straße 3_9_13089,ZeroSchoolsError
Straße 3_8_13089,ZeroSchoolsError
Straße 3_10_13089,ZeroSchoolsError
Straße 3_11_13089,ZeroSchoolsError
Straße 3_13_13089,ZeroSchoolsError
Straße 3_12_13089,ZeroSchoolsError
Straße 4_3_13089,ZeroSchoolsError
Straße 3_14_13089,ZeroSchoolsError
Straße 4_5_13089,ZeroSchoolsError
Straße 4_6_13089,ZeroSchoolsError
Straße 4_7_13089,ZeroSchoolsError
Straße 4_9_13089,ZeroSchoolsError
Straße 4_8_13089,ZeroSchoolsError
Straße 4_10_13089,ZeroSchoolsError
Straße 4_12_13089,ZeroSchoolsError
Straße 4_13_13089,ZeroSchoolsError
Straße 4_14_13089,ZeroSchoolsError
Straße 4_11_13089,ZeroSchoolsError
Straße 4_16_13089,ZeroSchoolsError
Straße 4_18_13089,ZeroSchoolsError
Straße 5_4_13125,ZeroSchoolsError
Straße 5_8_13125,ZeroSchoolsError
Straße 5_10_13125,ZeroSchoolsError
Straße 5_12_13125,ZeroSchoolsError
Straße 5_5_13089,ZeroSchoolsError
Straße 5_3_13089,ZeroSchoolsError
Straße 5_9_13125,ZeroSchoolsError
Straße 5_1_13089,ZeroSchoolsError
Straße 5_4_13089,ZeroSchoolsError
Straße 6_4_13125,ZeroSchoolsError
Straße 6_5_13125,ZeroSchoolsError
Straße 6_6_13125,ZeroSchoolsError
Straße 6_7_13125,ZeroSchoolsError
Straße 6_8_13125,ZeroSchoolsError
Straße 6_3_13125,ZeroSchoolsError
Straße 6_11_13125,ZeroSchoolsError
Straße 6_12_13125,ZeroSchoolsError
Straße 6_13_13125,ZeroSchoolsError
Straße 6_10_13125,ZeroSchoolsError
Straße 6_14_13125,ZeroSchoolsError
Straße 6_16_13125,ZeroSchoolsError
Straße 6_19_13125,ZeroSchoolsError
Straße 6_17_13125,ZeroSchoolsError
Straße 6_20_13125,ZeroSchoolsError
Straße 6_21_13125,ZeroSchoolsError
Straße 6_23_13125,ZeroSchoolsError
Straße 6_24_13125,ZeroSchoolsError
Straße 6_15_13125,ZeroSchoolsError
Straße 6_25_13125,ZeroSchoolsError
Straße 6_26_13125,ZeroSchoolsError
Straße 7_4_13125,ZeroSchoolsError
Straße 7_6_13125,ZeroSchoolsError
Straße 7_10_13125,ZeroSchoolsError
Straße 7_8_13125,ZeroSchoolsError
Straße 7_14_13125,ZeroSchoolsError
Straße 7_12_13125,ZeroSchoolsError
Straße 7_16_13125,ZeroSchoolsError
Straße 7_18_13125,ZeroSchoolsError
Straße 7_24_13125,ZeroSchoolsError
Straße 7_20_13125,ZeroSchoolsError
Straße 7_26_13125,ZeroSchoolsError
Straße 10_13_13125,ZeroSchoolsError
Straße 10_11_13125,ZeroSchoolsError
Straße 10_23_13125,ZeroSchoolsError
Straße 10_15_13125,ZeroSchoolsError
Straße 10_17_13125,ZeroSchoolsError
Straße 18_1_13129,StreetNoError
Straße 18_9_13129,StreetNoError
Straße 18_9_13089,StreetNoError
Straße 18a_5_13127,ZeroSchoolsError
Straße 19_4_13089,StreetNoError
Straße 19_10_13089,StreetNoError
Straße 18a_13_13127,ZeroSchoolsError
Straße 18a_11_13127,ZeroSchoolsError
Straße 26_9_13129,StreetNoError
Straße 26_11_13129,StreetNoError
Straße 28_6_13129,StreetNoError
Straße 28_8_13127,ZeroSchoolsError
Straße 28_6_13127,ZeroSchoolsError
Straße 28_10_13127,ZeroSchoolsError
Straße 30_4_13127,ZeroSchoolsError
Straße 33_64_13129,StreetNoError
Straße 42_2_13127,ZeroSchoolsError
Straße 42_3_13127,ZeroSchoolsError
Straße 42_4_13127,ZeroSchoolsError
Straße 42_6_13127,ZeroSchoolsError
Straße 42_7_13127,ZeroSchoolsError
Straße 42_8_13127,ZeroSchoolsError
Straße 42_12_13127,ZeroSchoolsError
Straße 42_11_13127,ZeroSchoolsError
Straße 42_10_13127,ZeroSchoolsError
Straße 42_13_13127,ZeroSchoolsError
Straße 42_15_13127,ZeroSchoolsError
Straße 42_16_13127,ZeroSchoolsError
Straße 42_17_13127,ZeroSchoolsError
Straße 42_18_13127,ZeroSchoolsError
Straße 42_19_13127,ZeroSchoolsError
Straße 42_21_13127,ZeroSchoolsError
Straße 42_20_13127,ZeroSchoolsError
Straße 42_22_13127,ZeroSchoolsError
Straße 42_23_13127,ZeroSchoolsError
Straße 42_25_13127,ZeroSchoolsError
Straße 42_24_13127,ZeroSchoolsError
Straße 42_26_13127,ZeroSchoolsError
Straße 42_27_13127,ZeroSchoolsError
Straße 42_29_13127,ZeroSchoolsError
Straße 42_3_13125,StreetNoError
Straße 42_5_13125,StreetNoError
Straße 42_7_13125,StreetNoError
Straße 42_36_13125,StreetNoError
Straße 42_38_13125,StreetNoError
Brockenweg_28_13129,StreetNoError
Straße 44_1_13127,ZeroSchoolsError
